ascent_rate,descent_rate,et_dysfunction,max_pressure_differential,barotitis_risk,baromyringitis_risk,et_locked_duration,et_collapse_duration,overall_risk,pressure_control,et_function_score
2555.556,5500.0,0.35,35.232,0.0,0.0,88.534,0.0,30.056,99.967,11.466
2555.556,5500.0,0.4,148.091,0.055,0.055,89.14,0.055,41.315,99.882,10.86
2555.556,5500.0,0.45,281.583,0.11,0.11,87.486,0.11,55.278,99.641,12.514
2555.556,5500.0,0.5,477.84,0.221,0.165,87.431,0.221,65.597,99.103,12.569
2555.556,5500.0,0.55,477.762,99.779,99.779,99.945,99.835,100.0,-408.595,0.055
2555.556,5500.0,0.6,289.481,99.559,99.559,99.779,99.614,100.0,-204.168,0.221
2555.556,5500.0,0.65,307.522,99.614,99.614,99.779,99.614,100.0,-227.873,0.221
2555.556,5500.0,0.7,430.702,99.724,99.724,99.89,99.779,100.0,-367.574,0.11
2555.556,5500.0,0.75,477.902,99.835,99.835,99.945,99.835,100.0,-422.665,0.055
2555.556,5500.0,0.8,477.925,99.835,99.835,99.945,99.835,100.0,-424.926,0.055
2555.556,5500.0,0.85,477.942,99.835,99.835,99.945,99.89,100.0,-426.685,0.055
2555.556,5500.0,0.9,477.955,99.835,99.835,99.945,99.89,100.0,-427.941,0.055
2555.556,5500.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.695,0.055
2555.556,5500.0,1.0,477.965,99.835,99.835,99.89,99.89,100.0,-428.946,0.11
2555.556,6625.0,0.0,0.0,0.0,0.0,88.031,0.0,0.916,100.0,11.969
2555.556,6625.0,0.05,0.0,0.0,0.0,88.252,0.0,0.918,100.0,11.748
2555.556,6625.0,0.1,0.0,0.0,0.0,87.424,0.0,0.909,100.0,12.576
2555.556,6625.0,0.15,0.0,0.0,0.0,89.575,0.0,5.822,100.0,10.425
2555.556,6625.0,0.2,1.919,0.0,0.0,87.093,0.0,6.803,99.999,12.907
2555.556,6625.0,0.25,17.865,0.0,0.0,88.969,0.0,8.197,99.989,11.031
2555.556,6625.0,0.3,166.53,0.055,0.055,87.479,0.055,36.113,99.876,12.521
2555.556,6625.0,0.35,179.074,0.055,0.055,87.865,0.055,39.484,99.843,12.135
2555.556,6625.0,0.4,477.821,0.165,0.165,89.024,0.165,50.654,99.343,10.976
2555.556,6625.0,0.45,310.954,0.11,0.11,90.072,0.11,56.007,99.664,9.928
2555.556,6625.0,0.5,477.865,0.165,0.165,90.844,0.165,65.652,99.185,9.156
2555.556,6625.0,0.55,477.762,99.835,99.835,99.945,99.835,100.0,-408.703,0.055
2555.556,6625.0,0.6,411.134,99.724,99.724,99.89,99.779,100.0,-339.016,0.11
2555.556,6625.0,0.65,300.161,99.614,99.559,99.669,99.614,100.0,-165.173,0.331
2555.556,6625.0,0.7,430.702,99.724,99.724,99.89,99.835,100.0,-367.676,0.11
2555.556,6625.0,0.75,477.902,99.835,99.835,99.945,99.835,100.0,-422.765,0.055
2555.556,6625.0,0.8,448.933,99.835,99.779,99.89,99.835,100.0,-392.865,0.11
2555.556,6625.0,0.85,477.942,99.835,99.835,99.945,99.89,100.0,-426.783,0.055
2555.556,6625.0,0.9,477.955,99.835,99.835,99.945,99.89,100.0,-428.039,0.055
2555.556,6625.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.792,0.055
2555.556,6625.0,1.0,477.965,99.835,99.835,99.89,99.89,100.0,-429.043,0.11
2555.556,7750.0,0.0,0.0,0.0,0.0,87.865,0.0,0.914,100.0,12.135
2555.556,7750.0,0.05,0.0,0.0,0.0,88.472,0.0,0.92,100.0,11.528
2555.556,7750.0,0.1,0.0,0.0,0.0,88.638,0.0,0.922,100.0,11.362
2555.556,7750.0,0.15,7.236,0.0,0.0,88.527,0.0,5.785,99.996,11.473
2555.556,7750.0,0.2,26.788,0.0,0.0,88.362,0.0,7.016,99.984,11.638
2555.556,7750.0,0.25,44.962,0.0,0.0,88.031,0.0,8.231,99.971,11.969
2555.556,7750.0,0.3,344.212,0.11,0.11,88.913,0.11,41.764,99.678,11.087
2555.556,7750.0,0.35,356.769,0.11,0.11,89.796,0.11,44.745,99.608,10.204
2555.556,7750.0,0.4,368.519,0.11,0.11,88.913,0.11,50.063,99.562,11.087
2555.556,7750.0,0.45,477.844,0.165,0.165,90.237,0.165,57.525,99.363,9.763
2555.556,7750.0,0.5,477.865,0.165,0.165,90.623,0.165,65.648,99.357,9.377
2555.556,7750.0,0.55,477.762,99.835,99.835,99.945,99.835,100.0,-408.771,0.055
2555.556,7750.0,0.6,477.805,99.835,99.835,99.945,99.835,100.0,-413.04,0.055
2555.556,7750.0,0.65,477.842,99.835,99.835,99.945,99.835,100.0,-416.806,0.055
2555.556,7750.0,0.7,477.875,99.835,99.835,99.89,99.835,100.0,-420.061,0.11
2555.556,7750.0,0.75,477.902,99.835,99.835,99.945,99.835,100.0,-422.833,0.055
2555.556,7750.0,0.8,477.925,99.835,99.835,99.945,99.835,100.0,-425.093,0.055
2555.556,7750.0,0.85,477.942,99.835,99.835,99.945,99.89,100.0,-426.851,0.055
2555.556,7750.0,0.9,477.955,99.835,99.835,99.945,99.89,100.0,-428.106,0.055
2555.556,7750.0,0.95,477.962,99.835,99.835,99.945,99.89,100.0,-428.86,0.055
2555.556,7750.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-429.111,0.055
2555.556,8875.0,0.0,0.0,0.0,0.0,87.638,0.0,0.911,100.0,12.362
2555.556,8875.0,0.05,0.0,0.0,0.0,87.417,0.0,0.909,100.0,12.583
2555.556,8875.0,0.1,5.617,0.0,0.0,89.735,0.0,0.934,99.997,10.265
2555.556,8875.0,0.15,31.359,0.0,0.0,87.859,0.0,5.829,99.981,12.141
2555.556,8875.0,0.2,50.911,0.0,0.0,89.183,0.0,7.164,99.969,10.817
2555.556,8875.0,0.25,81.933,0.0,0.0,88.687,0.0,9.012,99.941,11.313
2555.556,8875.0,0.3,376.685,0.11,0.11,87.914,0.11,42.027,99.654,12.086
2555.556,8875.0,0.35,376.699,0.11,0.11,88.079,0.11,44.891,99.648,11.921
2555.556,8875.0,0.4,376.711,0.11,0.11,88.907,0.11,50.135,99.622,11.093
2555.556,8875.0,0.45,379.759,0.11,0.11,88.521,0.11,56.934,99.614,11.479
2555.556,8875.0,0.5,390.567,0.11,0.11,88.3,0.11,65.066,99.533,11.7
2555.556,8875.0,0.55,410.115,99.724,99.669,99.89,99.834,100.0,-333.793,0.11
2555.556,8875.0,0.6,270.862,99.503,99.503,99.724,99.614,100.0,-144.989,0.276
2555.556,8875.0,0.65,307.522,99.669,99.669,99.779,99.669,100.0,-228.037,0.221
2555.556,8875.0,0.7,430.702,99.779,99.779,99.89,99.834,100.0,-367.799,0.11
2555.556,8875.0,0.75,477.902,99.834,99.834,99.945,99.834,100.0,-422.887,0.055
2555.556,8875.0,0.8,448.933,99.834,99.779,99.89,99.834,100.0,-392.986,0.11
2555.556,8875.0,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-426.902,0.055
2555.556,8875.0,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.157,0.055
2555.556,8875.0,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-428.91,0.055
2555.556,8875.0,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.161,0.055
2555.556,10000.0,0.0,0.0,0.0,0.0,87.528,0.0,0.91,100.0,12.472
2555.556,10000.0,0.05,0.0,0.0,0.0,87.638,0.0,0.911,100.0,12.362
2555.556,10000.0,0.1,28.819,0.0,0.0,87.859,0.0,0.92,99.982,12.141
2555.556,10000.0,0.15,54.562,0.0,0.0,89.845,0.0,6.022,99.967,10.155
2555.556,10000.0,0.2,84.208,0.0,0.0,88.631,0.0,7.85,99.942,11.369
2555.556,10000.0,0.25,116.099,0.0,0.0,87.914,0.0,10.86,99.913,12.086
2555.556,10000.0,0.3,410.851,0.11,0.11,88.19,0.11,42.23,99.62,11.81
2555.556,10000.0,0.35,477.838,0.11,0.11,88.079,0.11,45.347,99.497,11.921
2555.556,10000.0,0.4,410.877,0.11,0.11,88.631,0.11,50.37,99.62,11.369
2555.556,10000.0,0.45,410.889,0.11,0.11,88.852,0.11,57.183,99.586,11.148
2555.556,10000.0,0.5,410.083,99.779,99.669,99.834,99.779,100.0,-329.023,0.166
2555.556,10000.0,0.55,410.126,99.779,99.724,99.89,99.834,100.0,-333.84,0.11
2555.556,10000.0,0.6,411.134,99.779,99.779,99.89,99.834,100.0,-339.178,0.11
2555.556,10000.0,0.65,307.522,99.669,99.669,99.779,99.669,100.0,-228.072,0.221
2555.556,10000.0,0.7,477.875,99.834,99.834,99.945,99.834,100.0,-420.161,0.055
2555.556,10000.0,0.75,440.005,99.779,99.779,99.89,99.834,100.0,-380.884,0.11
2555.556,10000.0,0.8,477.925,99.834,99.834,99.945,99.834,100.0,-425.181,0.055
2555.556,10000.0,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-426.937,0.055
2555.556,10000.0,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.192,0.055
2555.556,10000.0,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-428.945,0.055
2555.556,10000.0,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.196,0.055
2555.556,11000.0,0.0,0.0,0.0,0.0,86.313,0.0,0.898,100.0,13.687
2555.556,11000.0,0.05,12.339,0.0,0.0,89.073,0.0,0.929,99.992,10.927
2555.556,11000.0,0.1,48.767,0.0,0.0,89.073,0.0,0.939,99.97,10.927
2555.556,11000.0,0.15,74.51,0.0,0.0,87.969,0.0,6.075,99.954,12.031
2555.556,11000.0,0.2,112.466,0.0,0.0,88.411,0.0,9.168,99.92,11.589
2555.556,11000.0,0.25,144.357,0.055,0.055,88.079,0.0,11.942,99.89,11.921
2555.556,11000.0,0.3,477.818,0.11,0.11,88.631,0.11,42.463,99.548,11.369
2555.556,11000.0,0.35,477.838,0.11,0.11,89.845,0.11,45.37,99.548,10.155
2555.556,11000.0,0.4,439.136,0.11,0.11,88.631,0.11,50.509,99.58,11.369
2555.556,11000.0,0.45,439.147,0.11,0.11,87.528,0.11,57.32,99.536,12.472
2555.556,11000.0,0.5,477.89,0.11,0.11,89.901,0.11,65.621,99.484,10.099
2555.556,11000.0,0.55,477.762,99.834,99.834,99.945,99.834,100.0,-408.897,0.055
2555.556,11000.0,0.6,477.805,99.834,99.834,99.945,99.834,100.0,-413.163,0.055
2555.556,11000.0,0.65,477.842,99.834,99.834,99.945,99.834,100.0,-416.928,0.055
2555.556,11000.0,0.7,430.702,99.779,99.779,99.89,99.834,100.0,-367.863,0.11
2555.556,11000.0,0.75,477.902,99.834,99.834,99.945,99.834,100.0,-422.951,0.055
2555.556,11000.0,0.8,448.933,99.834,99.779,99.89,99.834,100.0,-393.05,0.11
2555.556,11000.0,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-426.967,0.055
2555.556,11000.0,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.222,0.055
2555.556,11000.0,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-428.975,0.055
2555.556,11000.0,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.226,0.055
2555.556,13333.333,0.0,1.722,0.0,0.0,86.416,0.0,0.899,99.999,13.584
2555.556,13333.333,0.05,56.629,0.0,0.0,88.294,0.0,0.934,99.965,11.706
2555.556,13333.333,0.1,93.056,0.0,0.0,89.84,0.0,0.966,99.943,10.16
2555.556,13333.333,0.15,118.799,0.0,0.0,87.742,0.0,7.841,99.927,12.258
2555.556,13333.333,0.2,151.224,0.055,0.055,88.901,0.0,10.422,99.899,11.099
2555.556,13333.333,0.25,183.114,0.055,0.055,88.956,0.0,12.969,99.87,11.044
2555.556,13333.333,0.3,477.867,0.11,0.11,88.57,0.11,42.462,99.583,11.43
2555.556,13333.333,0.35,477.88,0.11,0.11,89.729,0.11,45.369,99.583,10.271
2555.556,13333.333,0.4,477.893,0.11,0.11,89.288,0.11,50.651,99.555,10.712
2555.556,13333.333,0.45,477.904,0.11,0.11,88.404,0.11,57.485,99.568,11.596
2555.556,13333.333,0.5,477.915,0.11,0.11,87.686,0.11,65.58,99.389,12.314
2555.556,13333.333,0.55,410.112,99.779,99.724,99.89,99.834,100.0,-333.916,0.11
2555.556,13333.333,0.6,365.865,99.448,72.004,99.613,99.503,100.0,-39.982,0.387
2555.556,13333.333,0.65,477.842,99.834,99.834,99.945,99.834,100.0,-416.985,0.055
2555.556,13333.333,0.7,477.875,99.834,99.834,99.945,99.834,100.0,-420.246,0.055
2555.556,13333.333,0.75,477.902,99.834,99.834,99.945,99.834,100.0,-423.005,0.055
2555.556,13333.333,0.8,477.925,99.834,99.834,99.945,99.834,100.0,-425.263,0.055
2555.556,13333.333,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-427.018,0.055
2555.556,13333.333,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.273,0.055
2555.556,13333.333,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-429.025,0.055
2555.556,13333.333,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.276,0.055
2555.556,15666.667,0.0,42.694,0.0,0.0,88.349,0.0,0.929,99.974,11.651
2555.556,15666.667,0.05,97.6,0.0,0.0,88.515,0.0,0.954,99.94,11.485
2555.556,15666.667,0.1,134.028,0.055,0.0,88.901,0.0,1.322,99.918,11.099
2555.556,15666.667,0.15,159.771,0.055,0.055,88.846,0.0,8.861,99.902,11.154
2555.556,15666.667,0.2,179.323,0.055,0.055,87.797,0.0,11.043,99.89,12.203
2555.556,15666.667,0.25,195.268,0.055,0.055,87.797,0.0,13.206,99.88,12.203
2555.556,15666.667,0.3,344.31,0.055,0.055,89.729,0.055,41.772,99.772,10.271
2555.556,15666.667,0.35,356.853,0.055,0.055,88.018,0.055,44.719,99.751,11.982
2555.556,15666.667,0.4,368.591,0.055,0.055,89.619,0.055,50.068,99.734,10.381
2555.556,15666.667,0.45,477.904,0.11,0.11,88.239,0.11,57.483,99.574,11.761
2555.556,15666.667,0.5,477.915,0.11,0.11,89.453,0.11,65.612,99.55,10.547
2555.556,15666.667,0.55,289.446,99.669,99.613,99.779,99.724,100.0,-200.199,0.221
2555.556,15666.667,0.6,411.134,99.779,99.779,99.89,99.834,100.0,-339.292,0.11
2555.556,15666.667,0.65,421.069,99.779,99.779,99.834,99.779,100.0,-353.998,0.166
2555.556,15666.667,0.7,477.875,99.834,99.834,99.945,99.834,100.0,-420.271,0.055
2555.556,15666.667,0.75,440.005,99.779,99.779,99.89,99.834,100.0,-380.992,0.11
2555.556,15666.667,0.8,477.925,99.834,99.834,99.945,99.834,100.0,-425.288,0.055
2555.556,15666.667,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-427.043,0.055
2555.556,15666.667,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.298,0.055
2555.556,15666.667,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-429.05,0.055
2555.556,15666.667,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.301,0.055
2555.556,18000.0,0.0,80.648,0.0,0.0,87.245,0.0,0.933,99.951,12.755
2555.556,18000.0,0.05,135.554,0.055,0.0,90.006,0.0,1.338,99.917,9.994
2555.556,18000.0,0.1,171.982,0.055,0.055,86.582,0.0,1.634,99.894,13.418
2555.556,18000.0,0.15,197.725,0.055,0.055,88.349,0.0,9.466,99.879,11.651
2555.556,18000.0,0.2,217.277,0.055,0.055,89.509,0.0,11.634,99.867,10.491
2555.556,18000.0,0.25,233.222,0.055,0.055,89.619,0.0,13.784,99.857,10.381
2555.556,18000.0,0.3,380.599,0.055,0.055,87.852,0.055,42.051,99.766,12.148
2555.556,18000.0,0.35,380.605,0.055,0.055,90.723,0.055,44.95,99.751,9.277
2555.556,18000.0,0.4,380.612,0.055,0.055,88.57,0.055,50.156,99.741,11.43
2555.556,18000.0,0.45,380.617,0.055,0.055,90.171,0.055,56.961,99.735,9.829
2555.556,18000.0,0.5,477.915,0.055,0.055,88.68,0.055,65.584,99.281,11.32
2555.556,18000.0,0.55,477.762,99.834,99.834,99.945,99.834,100.0,-409.006,0.055
2555.556,18000.0,0.6,411.134,99.779,99.779,99.89,99.834,100.0,-339.315,0.11
2555.556,18000.0,0.65,477.842,99.834,99.834,99.945,99.834,100.0,-417.033,0.055
2555.556,18000.0,0.7,477.875,99.834,99.834,99.945,99.834,100.0,-420.294,0.055
2555.556,18000.0,0.75,477.902,99.834,99.834,99.945,99.834,100.0,-423.053,0.055
2555.556,18000.0,0.8,477.925,99.834,99.834,99.89,99.834,100.0,-425.306,0.11
2555.556,18000.0,0.85,477.942,99.834,99.834,99.945,99.89,100.0,-427.066,0.055
2555.556,18000.0,0.9,477.955,99.834,99.834,99.945,99.89,100.0,-428.321,0.055
2555.556,18000.0,0.95,477.962,99.834,99.834,99.945,99.89,100.0,-429.073,0.055
2555.556,18000.0,1.0,477.965,99.834,99.834,99.945,99.89,100.0,-429.324,0.055
2777.778,1000.0,0.0,0.0,0.0,0.0,87.186,0.0,0.907,100.0,12.814
2777.778,1000.0,0.05,0.0,0.0,0.0,86.15,0.0,0.896,100.0,13.85
2777.778,1000.0,0.1,0.0,0.0,0.0,86.75,0.0,0.902,100.0,13.25
2777.778,1000.0,0.15,0.0,0.0,0.0,88.495,0.0,5.752,100.0,11.505
2777.778,1000.0,0.2,0.0,0.0,0.0,87.841,0.0,6.852,100.0,12.159
2777.778,1000.0,0.25,0.0,0.0,0.0,87.186,0.0,7.934,100.0,12.814
2777.778,1000.0,0.3,35.694,0.0,0.0,88.604,0.0,28.168,99.894,11.396
2777.778,1000.0,0.35,43.377,0.0,0.0,87.623,0.0,29.852,99.844,12.377
2777.778,1000.0,0.4,47.56,0.0,0.0,88.495,0.0,33.707,99.818,11.505
2777.778,1000.0,0.45,43.389,0.0,0.0,88.441,0.0,38.178,99.807,11.559
2777.778,1000.0,0.5,38.042,0.0,0.0,87.677,0.0,43.097,99.801,12.323
2777.778,1000.0,0.55,404.513,99.291,99.291,99.618,99.346,100.0,-324.665,0.382
2777.778,1000.0,0.6,411.15,99.346,99.346,99.618,99.4,100.0,-336.276,0.382
2777.778,1000.0,0.65,477.855,99.564,99.564,99.836,99.673,100.0,-414.022,0.164
2777.778,1000.0,0.7,477.884,99.618,99.564,99.782,99.673,100.0,-417.311,0.218
2777.778,1000.0,0.75,477.909,99.618,99.618,99.836,99.727,100.0,-420.137,0.164
2777.778,1000.0,0.8,477.929,99.618,99.618,99.891,99.782,100.0,-422.438,0.109
2777.778,1000.0,0.85,477.945,99.673,99.618,99.945,99.782,100.0,-424.221,0.055
2777.778,1000.0,0.9,477.956,99.673,99.618,99.945,99.782,100.0,-425.491,0.055
2777.778,1000.0,0.95,477.963,99.673,99.673,99.945,99.836,100.0,-426.253,0.055
2777.778,1000.0,1.0,477.965,99.673,99.673,99.945,99.836,100.0,-426.507,0.055
2777.778,1800.0,0.0,0.0,0.0,0.0,87.98,0.0,0.915,100.0,12.02
2777.778,1800.0,0.05,0.0,0.0,0.0,87.047,0.0,0.905,100.0,12.953
2777.778,1800.0,0.1,0.0,0.0,0.0,87.596,0.0,0.911,100.0,12.404
2777.778,1800.0,0.15,0.0,0.0,0.0,87.761,0.0,5.704,100.0,12.239
2777.778,1800.0,0.2,0.0,0.0,0.0,87.431,0.0,6.82,100.0,12.569
2777.778,1800.0,0.25,0.0,0.0,0.0,89.188,0.0,8.116,100.0,10.812
2777.778,1800.0,0.3,34.573,0.0,0.0,88.639,0.0,28.166,99.964,11.361
2777.778,1800.0,0.35,47.565,0.0,0.0,87.541,0.0,29.873,99.899,12.459
2777.778,1800.0,0.4,30.787,0.0,0.0,87.486,0.0,33.102,99.952,12.514
2777.778,1800.0,0.45,43.258,0.0,0.0,88.968,0.0,38.398,99.902,11.032
2777.778,1800.0,0.5,53.031,0.0,0.0,88.639,0.0,43.809,99.85,11.361
2777.778,1800.0,0.55,337.011,99.396,99.286,99.671,99.451,100.0,-251.472,0.329
2777.778,1800.0,0.6,477.821,99.726,99.671,99.89,99.78,100.0,-411.747,0.11
2777.778,1800.0,0.65,477.855,99.726,99.671,99.835,99.726,100.0,-415.485,0.165
2777.778,1800.0,0.7,477.884,99.726,99.726,99.89,99.78,100.0,-418.787,0.11
2777.778,1800.0,0.75,477.909,99.726,99.726,99.835,99.835,100.0,-421.55,0.165
2777.778,1800.0,0.8,477.929,99.726,99.726,99.945,99.835,100.0,-423.845,0.055
2777.778,1800.0,0.85,477.945,99.726,99.726,99.945,99.835,100.0,-425.611,0.055
2777.778,1800.0,0.9,477.956,99.726,99.726,99.945,99.835,100.0,-426.873,0.055
2777.778,1800.0,0.95,477.963,99.78,99.726,99.89,99.89,100.0,-427.63,0.11
2777.778,1800.0,1.0,477.965,99.78,99.726,99.945,99.89,100.0,-427.882,0.055
2777.778,2600.0,0.0,0.0,0.0,0.0,87.844,0.0,0.914,100.0,12.156
2777.778,2600.0,0.05,0.0,0.0,0.0,87.184,0.0,0.907,100.0,12.816
2777.778,2600.0,0.1,0.0,0.0,0.0,86.964,0.0,0.904,100.0,13.036
2777.778,2600.0,0.15,0.0,0.0,0.0,88.614,0.0,5.76,100.0,11.386
2777.778,2600.0,0.2,0.0,0.0,0.0,88.889,0.0,6.933,100.0,11.111
2777.778,2600.0,0.25,0.0,0.0,0.0,87.679,0.0,7.979,100.0,12.321
2777.778,2600.0,0.3,42.189,0.0,0.0,88.174,0.0,28.109,99.974,11.826
2777.778,2600.0,0.35,35.597,0.0,0.0,89.054,0.0,30.234,99.966,10.946
2777.778,2600.0,0.4,42.202,0.0,0.0,86.304,0.0,32.823,99.938,13.696
2777.778,2600.0,0.45,56.85,0.0,0.0,88.394,0.0,38.344,99.897,11.606
2777.778,2600.0,0.5,404.451,99.725,99.67,99.835,99.725,100.0,-322.069,0.165
2777.778,2600.0,0.55,477.783,99.725,99.725,99.78,99.725,100.0,-407.929,0.22
2777.778,2600.0,0.6,344.479,99.56,99.56,99.835,99.67,100.0,-264.577,0.165
2777.778,2600.0,0.65,477.855,99.78,99.725,99.945,99.78,100.0,-416.076,0.055
2777.778,2600.0,0.7,430.711,99.725,99.67,99.835,99.78,100.0,-367.044,0.165
2777.778,2600.0,0.75,477.909,99.78,99.78,99.945,99.835,100.0,-422.119,0.055
2777.778,2600.0,0.8,477.929,99.78,99.78,99.945,99.835,100.0,-424.385,0.055
2777.778,2600.0,0.85,477.945,99.78,99.78,99.945,99.89,100.0,-426.148,0.055
2777.778,2600.0,0.9,477.956,99.78,99.78,99.945,99.89,100.0,-427.407,0.055
2777.778,2600.0,0.95,477.963,99.78,99.78,99.945,99.89,100.0,-428.162,0.055
2777.778,2600.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.414,0.055
2777.778,3400.0,0.0,0.0,0.0,0.0,86.674,0.0,0.901,100.0,13.326
2777.778,3400.0,0.05,0.0,0.0,0.0,87.059,0.0,0.905,100.0,12.941
2777.778,3400.0,0.1,0.0,0.0,0.0,88.161,0.0,0.917,100.0,11.839
2777.778,3400.0,0.15,0.0,0.0,0.0,87.059,0.0,5.659,100.0,12.941
2777.778,3400.0,0.2,0.0,0.0,0.0,87.83,0.0,6.851,100.0,12.17
2777.778,3400.0,0.25,0.0,0.0,0.0,88.767,0.0,8.078,100.0,11.233
2777.778,3400.0,0.3,14.809,0.0,0.0,88.491,0.0,27.852,99.991,11.509
2777.778,3400.0,0.35,14.815,0.0,0.0,87.445,0.0,29.399,99.991,12.555
2777.778,3400.0,0.4,14.822,0.0,0.0,88.381,0.0,33.171,99.991,11.619
2777.778,3400.0,0.45,241.447,0.11,0.11,88.987,0.11,53.916,99.677,11.013
2777.778,3400.0,0.5,477.74,99.78,99.725,99.89,99.78,100.0,-403.516,0.11
2777.778,3400.0,0.55,477.783,99.78,99.78,99.89,99.78,100.0,-408.301,0.11
2777.778,3400.0,0.6,288.496,99.449,99.394,99.725,99.504,100.0,-125.328,0.275
2777.778,3400.0,0.65,421.081,99.67,99.67,99.835,99.835,100.0,-353.395,0.165
2777.778,3400.0,0.7,430.711,99.725,99.67,99.89,99.78,100.0,-367.314,0.11
2777.778,3400.0,0.75,477.909,99.78,99.78,99.89,99.89,100.0,-422.402,0.11
2777.778,3400.0,0.8,477.929,99.78,99.78,99.945,99.89,100.0,-424.672,0.055
2777.778,3400.0,0.85,477.945,99.78,99.78,99.945,99.89,100.0,-426.433,0.055
2777.778,3400.0,0.9,477.956,99.78,99.78,99.945,99.89,100.0,-427.691,0.055
2777.778,3400.0,0.95,477.963,99.78,99.78,99.945,99.89,100.0,-428.445,0.055
2777.778,3400.0,1.0,477.965,99.78,99.78,99.945,99.89,100.0,-428.697,0.055
2777.778,4200.0,0.0,0.0,0.0,0.0,85.998,0.0,0.894,100.0,14.002
2777.778,4200.0,0.05,0.0,0.0,0.0,86.935,0.0,0.904,100.0,13.065
2777.778,4200.0,0.1,0.0,0.0,0.0,88.534,0.0,0.921,100.0,11.466
2777.778,4200.0,0.15,0.0,0.0,0.0,88.313,0.0,5.74,100.0,11.687
2777.778,4200.0,0.2,0.0,0.0,0.0,87.321,0.0,6.811,100.0,12.679
2777.778,4200.0,0.25,0.0,0.0,0.0,89.195,0.0,8.117,100.0,10.805
2777.778,4200.0,0.3,0.0,0.0,0.0,88.479,0.0,27.605,100.0,11.521
2777.778,4200.0,0.35,35.541,0.0,0.0,88.864,0.0,30.17,99.978,11.136
2777.778,4200.0,0.4,39.499,0.0,0.0,88.037,0.0,33.432,99.976,11.963
2777.778,4200.0,0.45,52.486,0.0,0.0,88.148,0.0,38.183,99.924,11.852
2777.778,4200.0,0.5,477.74,99.779,99.779,99.945,99.779,100.0,-403.749,0.055
2777.778,4200.0,0.55,404.476,99.669,99.669,99.89,99.724,100.0,-327.207,0.11
2777.778,4200.0,0.6,277.808,99.614,99.559,99.779,99.614,100.0,-191.226,0.221
2777.778,4200.0,0.65,477.855,99.779,99.779,99.945,99.835,100.0,-416.563,0.055
2777.778,4200.0,0.7,477.884,99.779,99.779,99.945,99.835,100.0,-419.829,0.055
2777.778,4200.0,0.75,477.909,99.779,99.779,99.89,99.89,100.0,-422.586,0.11
2777.778,4200.0,0.8,477.929,99.835,99.779,99.945,99.89,100.0,-424.854,0.055
2777.778,4200.0,0.85,477.945,99.835,99.779,99.945,99.89,100.0,-426.613,0.055
2777.778,4200.0,0.9,477.956,99.835,99.835,99.945,99.89,100.0,-427.869,0.055
2777.778,4200.0,0.95,477.963,99.835,99.835,99.945,99.89,100.0,-428.623,0.055
2777.778,4200.0,1.0,477.965,99.835,99.835,99.945,99.89,100.0,-428.874,0.055
2777.778,5000.0,0.0,0.0,0.0,0.0,86.77,0.0,0.902,100.0,13.23
2777.778,5000.0,0.05,0.0,0.0,0.0,86.714,0.0,0.902,100.0,13.286
2777.778,5000.0,0.1,0.0,0.0,0.0,87.872,0.0,0.914,100.0,12.128
2777.778,5000.0,0.15,0.0,0.0,0.0,87.211,0.0,5.669,100.0,12.789
2777.778,5000.0,0.2,0.0,0.0,0.0,89.195,0.0,6.957,100.0,10.805
2777.778,5000.0,0.25,0.0,0.0,0.0,88.975,0.0,8.097,100.0,11.025
2777.778,5000.0,0.3,0.0,0.0,0.0,89.746,0.0,28.001,100.0,10.254
2777.778,5000.0,0.35,6.637,0.0,0.0,88.534,0.0,29.623,99.996,11.466
2777.778,5000.0,0.4,39.493,0.0,0.0,88.92,0.0,33.76,99.964,11.08
2777.778,5000.0,0.45,139.277,0.055,0.055,88.093,0.055,45.762,99.851,11.907
2777.778,5000.0,0.5,156.517,0.055,0.055,88.864,0.055,54.611,99.616,11.136
2777.778,5000.0,0.55,404.513,99.724,99.724,99.89,99.779,100.0,-327.367,0.11
